iso3c,year,gdppc,tax_gdp,pop
IND,2014,1553.88396075118,9.98465419071312,1312277191
IND,2023,2530.12031278204,NA,1438069596
IND,2024,2694.73780859961,NA,1450935791
IND,2021,2239.61384367482,NA,1414203896
IND,2019,2041.42863698585,NA,1389030312
IND,2018,1966.25455171679,12.0174277483166,1374659064
IND,2015,1583.99815907985,10.5697090519718,1328024498
IND,2012,1429.32199520032,10.8367717209692,1278674502
IND,2016,1707.50892912243,11.1477384183764,1343944296
IND,2022,2347.44829434623,6.73444285965496,1425423212
IND,2017,1950.10468280866,11.3874439798131,1359657400
IDN,2020,3853.70288774146,NA,274814866
IDN,2021,4287.17313995098,NA,276758053
IDN,2015,3288.22269725538,NA,261799249
IDN,2012,3632.27254030331,NA,252698525
IDN,2013,3566.60284506078,NA,255852467
IDN,2023,4876.30774512252,NA,281190067
IDN,2016,3521.46943457574,NA,264627418
IDN,2019,4106.94856160358,NA,272489381
IDN,2024,4925.43048751861,NA,283487931
IDN,2014,3441.06808464008,NA,258877399
IDN,2022,4730.83484836107,NA,278830529
IDN,2018,3860.95353090726,NA,269951846
IDN,2017,3798.88326174526,NA,267346658
IRN,2020,3202.50003502169,NA,87723443
IRN,2015,4952.73355532178,NA,82619362
IRN,2016,5710.59947089104,NA,83812228
IRN,2017,6000.93346404409,NA,85026754
IRN,2012,8114.08099831877,NA,79370580
IRN,2013,6222.74194840326,NA,80414686
IRN,2022,4721.20437099984,NA,89524246
IRN,2019,3997.4935449585,NA,87051648
IRN,2024,5190.16959024821,NA,91567738
IRN,2014,5672.06372896319,NA,81502045
IRN,2023,5049.29931642754,NA,90608707
IRN,2021,4605.14881318992,NA,88455488
IRN,2018,4783.01067340237,NA,86117998
IRQ,2012,6477.59618450955,NA,33654842
IRQ,2019,5671.8568632942,1.34459361823375,41192171
IRQ,2018,5646.68932074742,1.98400716269547,40265624
IRQ,2024,6073.61032342708,NA,46042015
IRQ,2023,5965.31835077761,NA,45074049
IRQ,2022,6520.73154560584,NA,44070551
IRQ,2013,6650.35282247395,NA,35281989
IRQ,2017,4759.2846435467,2.68703020707856,39337353
IRQ,2015,4440.14189252367,1.3211961488678,37560535
IRQ,2016,4334.42096404188,2.07780523590318,38469627
IRQ,2020,4295.18945121228,NA,42116605
IRQ,2021,4868.49431080783,NA,43071211
IRQ,2014,6249.39226978969,0.91477329322806,36550059
IRL,2012,49335.8408099555,22.3408807114637,4599533
IRL,2024,112894.953240805,NA,5395790
IRL,2019,81827.6688873996,17.3529630618998,4976456
IRL,2014,57214.5379785709,22.4854573798423,4657740
IRL,2023,106818.917130804,NA,5311538
IRL,2013,52537.6108648692,22.4770470912618,4623816
IRL,2017,72161.4047531385,17.6218306435406,4827445
IRL,2018,80804.1123164826,17.626188645583,4898022
IRL,2020,86514.0706108754,15.9251337703346,5039747
IRL,2021,103783.446284479,16.6215641952694,5110585
IRL,2022,105190.685952731,16.7926964316008,5212836
IRL,2016,64129.5571542383,18.6492727236414,4762722
IRL,2015,64250.1385181257,18.1286187339395,4701957
IMN,2015,84753.5187422732,NA,83593
IMN,2012,79329.2034347434,NA,84335
IMN,2018,89393.8244248812,NA,83805
IMN,2021,94299.969348965,NA,84106
IMN,2013,83207.6588430451,NA,84141
IMN,2020,79513.5330346598,NA,84064
IMN,2016,82025.9454509241,NA,83466
IMN,2017,83481.3038489014,NA,83609
IMN,2024,NA,NA,84160
IMN,2022,88328.548125887,NA,84132
IMN,2014,91885.4528718026,NA,83892
IMN,2019,87127.5517977404,NA,83957
IMN,2023,NA,NA,84165
ISR,2023,52003.7200729997,22.1364060336696,9849000
ISR,2013,37034.3161080785,22.5019265338241,8059500
ISR,2018,42362.6652754196,22.719274234996,8882800
ISR,2022,54949.621556429,25.001722534697,9557500
ISR,2024,54176.6844383302,NA,9974400
ISR,2020,44575.5719045492,22.0388122136025,9215100
ISR,2021,52270.9040241956,24.5642567326344,9371400
ISR,2014,38343.3046626235,22.8049632869319,8215700
ISR,2012,33321.4300881602,21.604603015683,7910500
ISR,2016,37671.5389138798,23.0538456666642,8546000
ISR,2017,41138.470964272,24.2277625145064,8713300
ISR,2019,44250.6313628073,22.2161560038026,9054000
ISR,2015,36213.1041481958,23.0629083299387,8380100
ITA,2015,30639.8829751432,24.8391474255923,60229605
ITA,2016,31391.5692898108,25.0831052252075,60115223
ITA,2018,34904.1081923834,24.2435864233351,60148658
ITA,2024,40385.3413957669,NA,58952704
ITA,2012,34854.3949441965,24.9107338882362,60191247
ITA,2014,36028.3494022349,24.9693939747194,60320707
ITA,2013,35701.6746002376,25.1831182980011,60311613
ITA,2020,32091.4866621366,24.8458109789517,59438851
ITA,2017,32844.115660604,24.697204288008,60002252
ITA,2022,35653.9042103495,24.6064132004012,59013667
ITA,2023,39277.0838783918,24.7080453637277,58984216
ITA,2019,33812.788724868,24.6616145255819,59729081
ITA,2021,36852.5425414951,24.8769150126615,59133173
JAM,2012,5340.83333232158,24.3328930330882,2772430
JAM,2017,5605.43541173019,24.6019201738442,2815764
JAM,2021,5625.67806271236,NA,2837682
JAM,2016,5302.29553353854,24.5909226356389,2809915
JAM,2019,6030.68896415921,25.526258009488,2823271
JAM,2020,5299.04530804283,23.6736609376178,2830739
JAM,2024,7753.8006955432,NA,2839175
JAM,2023,7542.40084275345,NA,2839786
JAM,2013,5124.21301411137,24.0092921982884,2783687
JAM,2014,4975.11325459872,24.0532304301892,2793749
JAM,2015,5339.30718256806,23.5306406831333,2802534
JAM,2018,5976.90362644337,24.9941390773446,2820097
JAM,2022,6626.47502388538,NA,2839144
JPN,2012,49145.2804308193,NA,127629000
JPN,2024,32487.0778047567,NA,123975371
JPN,2018,39751.1330982711,NA,126811000
JPN,2016,39375.4731620781,NA,127076000
JPN,2013,40898.6478964744,NA,127445000
JPN,2017,38834.0529341227,NA,126972000
JPN,2023,33836.1756271617,NA,124516650
JPN,2022,34065.6438962526,NA,125124989
JPN,2019,40415.9567649547,NA,126633000
JPN,2014,38475.3952461838,NA,127276000
JPN,2015,34960.6393843385,NA,127141000
JPN,2021,40094.5599795288,NA,125681593
JPN,2020,40028.7341726762,NA,126261000
JOR,2016,3986.71677010853,15.0206304355319,10006367
JOR,2018,4145.43989673265,14.7288480451847,10462306
JOR,2017,4065.61628749384,14.7021242425125,10234226
JOR,2024,4618.09592498567,NA,11552876
JOR,2015,4042.75678097555,14.9510256180555,9544729
JOR,2019,4170.1144003465,14.8140015671358,10671891
JOR,2020,4022.0401356135,15.9811020446786,10865228
JOR,2014,4191.18050084986,15.4316440340028,8791710
JOR,2021,4183.49998326866,17.118346332527,11066356
JOR,2012,4169.50470054618,14.9212805170996,7587127
JOR,2013,4311.21916713038,14.9305149962785,7991809
JOR,2023,4466.08314208575,17.0491301941353,11439213
JOR,2022,4332.25159897931,17.4675167960003,11256263
KAZ,2012,12018.7966527993,13.3120981512973,17306106
KAZ,2017,8943.08416791984,10.3030113754982,18651931
KAZ,2019,9457.12614657136,11.7869427411893,19209555
KAZ,2021,9983.60103576902,9.44711136309549,19743603
KAZ,2024,14154.6324958076,NA,20592571
KAZ,2013,13478.459627612,16.0301777644528,17556502
KAZ,2020,8781.50797787648,8.318809313869,19482117
KAZ,2023,12879.4275257974,11.892477417904,20330104
KAZ,2016,7475.56688689424,9.92425019613103,18363600
KAZ,2014,12427.7094576939,14.1934327407655,17816285
KAZ,2015,10196.1226255982,9.83571155339342,18084169
KAZ,2022,11255.3396437881,12.0616921084291,20034609
KAZ,2018,9472.48527327758,11.7177995870574,18932727
KEN,2017,1667.48447230835,15.0524641311098,49197766
KEN,2023,1942.58802756191,14.0631113817639,55339003
KEN,2013,1370.87885214659,NA,44986791
KEN,2016,1554.12610314423,14.9664727344937,48139687
KEN,2015,1489.11959777284,14.8394826531085,47088526
KEN,2012,1285.00536171512,NA,43888303
KEN,2018,1836.45275528993,14.3612789172776,50207107
KEN,2022,2109.56288513137,14.5993496343343,54252461
KEN,2020,1927.66459027849,14.2998226329833,52217334
KEN,2021,2061.35622089594,13.5546443273847,53219166
KEN,2014,1482.81566253497,15.1870212655744,46051440
KEN,2019,1960.40808854893,15.1001093504447,51202827
KEN,2024,2132.43452097647,NA,56432944
KIR,2018,1912.73809378187,17.9132802956688,122084
KIR,2014,1736.70535682101,15.9191032007104,115326
KIR,2017,1853.05122713319,18.4594644993499,120275
KIR,2016,1742.66799324117,21.5244028552974,118478
KIR,2020,1751.78249168214,21.5255535516456,126099
KIR,2024,2288.63471423684,NA,134518
KIR,2015,1639.85274740652,19.7306378783196,116815
KIR,2019,1750.9977188915,22.2989855863649,123921
KIR,2013,1772.08718317132,16.5529180207837,113838
KIR,2021,2222.04819501897,21.8430816274509,128377
KIR,2012,1843.55336349889,16.8334056030768,112284
KIR,2023,2177.70125812262,17.7169834832785,132530
KIR,2022,2069.7671726925,20.2549472550754,130469
PRK,2020,NA,NA,26136312
PRK,2012,NA,NA,25211728
PRK,2023,NA,NA,26418204
PRK,2018,NA,NA,25931147
PRK,2016,NA,NA,25698326
PRK,2024,NA,NA,26498823
PRK,2013,NA,NA,25329451
PRK,2021,NA,NA,26232534
PRK,2022,NA,NA,26328845
PRK,2017,NA,NA,25817709
PRK,2014,NA,NA,25451262
PRK,2015,NA,NA,25575350
PRK,2019,NA,NA,26037632
KOR,2013,28449.3591104972,13.022218187832,50428893
KOR,2017,33296.9845439195,13.7554599782374,51361911
KOR,2019,33826.9443301597,14.3348126572734,51764822
KOR,2014,30667.0912467447,12.6305681932478,50746659
KOR,2018,35363.9508228687,14.6942818655643,51585058
KOR,2024,36238.639908315,NA,51751065
KOR,2023,35674.095995632,14.5990999081076,51712619
KOR,2015,30171.7906545222,12.5326130415401,51014947
KOR,2012,26600.5477433903,13.4735488568588,50199853
KOR,2022,34822.4048404971,17.1586747721333,51672569
KOR,2020,33645.7719545073,14.0112224318443,51836239
KOR,2016,30832.0628072516,13.2783119459368,51217803
KOR,2021,37518.4635305697,15.667386421853,51769539
XKX,2018,4384.18796444738,NA,1797086
XKX,2016,3759.44959067104,NA,1777568
XKX,2015,3520.62850699375,NA,1788274
XKX,2019,4415.99923011071,NA,1788891
XKX,2017,4009.32022050863,NA,1791019
XKX,2021,5270.43236861018,NA,1786079
XKX,2013,3704.55872781672,NA,1818119
XKX,2014,3902.4942436094602,NA,1812788
XKX,2020,4310.88963754863,NA,1790151
XKX,2012,3410.65550749316,NA,1807126
XKX,2023,6221.20618847799,NA,1682668
XKX,2024,7023.06598512878,NA,1594353
XKX,2022,5290.95006509706,NA,1768096
KWT,2016,27323.6890735517,NA,4004096
KWT,2017,29047.6536135703,NA,4154812
KWT,2015,29882.2126495698,NA,3834574
KWT,2019,31707.8737443551,NA,4442316
KWT,2021,34018.6342592913,NA,4360865
KWT,2024,32717.7186631255,NA,4897263
KWT,2014,44368.7813457751,NA,3665876
KWT,2020,25236.0755848941,NA,4400267
KWT,2023,34075.849012909,NA,4853420
KWT,2018,32067.9623756889,NA,4323515
KWT,2012,52155.2225833921,NA,3337109
KWT,2022,39981.7691035833,NA,4589643
KWT,2013,49651.0439275077,NA,3507844
KGZ,2012,1168.62244675446,NA,5652076
KGZ,2017,1221.39046807082,17.0462850607483,6306696
KGZ,2015,1105.65193844261,16.801668055009,6040036
KGZ,2016,1103.27489428412,16.9491731803417,6175338
KGZ,2020,1229.51766602907,14.036328193124,6726596
KGZ,2021,1349.99730650542,16.4912602766568,6851224
KGZ,2022,1739.72018344174,19.5419794530385,6975220
KGZ,2014,1264.52668823891,17.5486530868942,5905848
KGZ,2023,2138.2221021147798,19.6084664812218,7099750
KGZ,2018,1283.5203037417,17.998857013595,6444079
KGZ,2019,1421.99927504102,15.9638338680814,6590211
KGZ,2013,1269.66303464348,NA,5777150
KGZ,2024,2420.18542283831,20.3821895007982,7221868
LAO,2021,2526.05105018529,10.3910216640385,7453194
LAO,2016,2303.22156035363,12.943111340589,6908802
LAO,2015,2121.01339097363,13.5061406202026,6801645
LAO,2020,2583.77730696131,9.40187747055082,7346533
LAO,2022,2046.40440255621,12.1129327823146,7559007
LAO,2014,1981.03910900473,13.8301819353549,6703172
LAO,2024,2123.97909415109,NA,7769819
LAO,2018,2545.1075420815,11.7206462464078,7128045
LAO,2019,2589.32081035237,11.4655560904234,7237636
LAO,2023,2066.94979776957,NA,7664993
LAO,2013,1812.51774424651,13.7388338387583,6611385
LAO,2012,1563.5650771337,13.6053412560259,6518978
LAO,2017,2432.43059478511,12.2393204925079,7018147
LVA,2014,15185.814581236,16.1740602062131,1993782
LVA,2015,13321.9753140616,16.3739257773551,1977527
LVA,2018,17252.1710428626,16.1995106602059,1927174
LVA,2019,17294.9751600969,16.1998506375401,1913822
LVA,2017,15132.4958333982,17.2061420461167,1942248
LVA,2013,14484.4715282132,15.9028434483155,2012647
LVA,2012,13329.3499931271,15.4465961149387,2034319
LVA,2016,13838.5266823272,17.2317291892857,1959537
LVA,2021,20261.8887788916,16.4537367202272,1884490
LVA,2023,22710.2637544197,16.6322142422569,1883710
LVA,2024,23409.0845154775,NA,1866124
LVA,2020,17564.2321549354,16.2818527296083,1900449
LVA,2022,20221.103686109,17.154863262059,1879383
LBN,2014,7577.6413302369,14.1095658840407,6346990
LBN,2018,9174.53666204759,15.3254054545147,5984119
LBN,2019,8905.88005497437,15.4053905217734,5794594
LBN,2017,8608.21084982387,15.3598817624538,6160128
LBN,2012,8406.98405608118,15.1980266225285,5235742
LBN,2013,8162.37929361396,14.0661144534751,5743436
LBN,2020,5561.19166950397,8.90172832336972,5702398
LBN,2021,4045.37391066234,5.68479554527678,5718122
LBN,2015,7714.1099998804,13.4650512835689,6472469
LBN,2016,8089.012088155,13.5253568933955,6323060
LBN,2023,3477.72489842684,NA,5773493
LBN,2024,NA,NA,5805962
LBN,2022,3654.35845534878,NA,5744489
LSO,2016,992.491840678465,29.2862704418611,2130422
LSO,2020,918.582574704447,35.9943566400862,2235727
LSO,2017,1069.36673247542,33.0073098801099,2157110
LSO,2022,1030.12582947757,30.4425485967987,2286110
LSO,2013,1151.03735837227,35.9075271888776,2056504
LSO,2014,1173.5377928819,36.3284327200507,2080089
LSO,2021,1066.58645143823,31.8702314104686,2261542
LSO,2012,1217.93071228944,38.0837569942997,2034354
LSO,2018,1170.65569702819,31.8151694598045,2183603
LSO,2019,1082.05706777516,32.5421709727294,2209405
LSO,2015,1121.19851342518,33.7701457139977,2104611
LSO,2024,971.90771824829,37.2829803739764,2337423
LSO,2023,916.282976983803,40.2247629322737,2311472
LBR,2015,692.590082351257,NA,4659431
LBR,2018,692.203127129794,NA,4944726
LBR,2019,658.164180770507,NA,5043721
LBR,2020,616.787867006715,NA,5149463
LBR,2012,638.368751462083,NA,4373043
LBR,2013,710.744570927863,NA,4470239
LBR,2014,706.714490064507,NA,4564293
LBR,2024,851.497723870206,NA,5612817
LBR,2016,714.613063145659,NA,4755608
LBR,2017,699.269095727404,NA,4848925
LBR,2021,667.96610514319,NA,5259323
LBR,2023,799.194470229642,NA,5493031
LBR,2022,744.617175237387,NA,5373294
LBY,2016,7525.80299308216,NA,6632126
LBY,2021,4935.82787349801,NA,7135175
LBY,2018,11196.5854810844,NA,6849055
LBY,2019,9963.19489084483,NA,6951033
LBY,2013,11951.7134126011,NA,6304628
LBY,2014,8926.42074591474,NA,6427252
LBY,2015,7458.48917756374,NA,6531819
LBY,2020,6650.33810585348,NA,7045399
LBY,2012,14975.8902795144,NA,6179328
LBY,2024,6569.16408678648,NA,7381023
LBY,2017,9965.83236729757,NA,6738770
LBY,2023,6026.51518708812,NA,7305659
LBY,2022,5986.63694851258,NA,7223805
LIE,2016,165375.491396259,NA,37716
LIE,2018,174988.775083446,NA,38246
LIE,2020,164671.093553454,NA,38901
LIE,2017,170547.092298954,NA,37962
LIE,2022,188055.003235348,NA,39493
LIE,2013,172823.607794648,NA,36984
LIE,2014,178735.153020908,NA,37248
LIE,2021,201944.830335076,NA,39182
LIE,2012,148842.035144342,NA,36657
LIE,2019,166907.839305016,NA,38563
LIE,2015,167187.15730982,NA,37494
LIE,2023,206780.590353385,NA,39846
LIE,2024,NA,NA,40450
LTU,2014,16446.1647181663,16.0335026552639,2937253
LTU,2013,15636.525258604799,15.7811714718234,2961250
LTU,2018,19247.2315367967,16.7524651283353,2819200
LTU,2017,16800.1510246099,16.7642158990642,2842639
LTU,2023,27786.0057829276,21.418435814263,2871585
LTU,2022,25085.784063499,21.2820773125213,2831639
LTU,2016,14934.2702840428,17.0998350982682,2877325
LTU,2012,14288.1853493139,15.6846191314427,2989139
LTU,2020,20428.6478157394,20.5030171627523,2810369
LTU,2024,29384.0189598663,NA,2888278
LTU,2015,14269.8039878287,16.7577252933798,2911109
LTU,2019,19608.7943945553,20.0889400531483,2811089
LTU,2021,23870.4594851722,21.2744476140313,2808380
LUX,2016,106899.293549552,23.7675096749456,582014
LUX,2017,110193.213797228,24.5181470528935,596336
LUX,2018,116926.759593905,26.8854541322106,607950
LUX,2021,134965.815442152,26.0024291787653,640064
LUX,2022,123719.658915996,26.6829703355982,653103
LUX,2023,133230.619178899,26.8469729272694,666430
LUX,2012,112584.676270958,24.4278271542178,530946
LUX,2015,105462.012584423,23.3218593726636,569604
LUX,2019,112696.649059674,26.8884834309941,620001
LUX,2014,123678.702143275,24.7451571133867,556319
LUX,2013,120000.140729859,24.5522669560732,543360
LUX,2024,137781.681659123,NA,677012
LUX,2020,116860.02817236,25.6864231937241,630419
MAC,2019,81882.6964523869,29.8091792451343,672000
MAC,2021,44884.8961602393,19.5195200639371,682500
MAC,2022,36806.891255461,16.7484467074505,677300
MAC,2012,76058.0224963659,36.7996606579371,567900
MAC,2020,36883.6652578543,21.8821760808857,685400
MAC,2024,72004.7437020733,NA,687000
MAC,2016,68911.6755919628,27.8407264038365,652500
MAC,2017,77570.9876166977,29.0871926556415,648400
MAC,2018,83588.2875009014,29.4976246952344,658900
MAC,2013,87107.8313063626,36.3721993887148,591900
MAC,2014,88355.3181764446,35.0697011421421,621700
MAC,2015,69902.9605741233,29.22002817341,642900
MAC,2023,67216.3631112124,22.9306249864095,678800
MDG,2012,493.511162904211,8.36825554307769,23462438
MDG,2019,499.818837622534,10.5318646220852,28219554
MDG,2020,450.771615201509,9.52072872460036,28953556
MDG,2014,505.684922503435,8.44113338214288,24764348
MDG,2018,500.45718552916,10.2831286802146,27494926
MDG,2023,508.718427705591,9.61487095893803,31195932
MDG,2013,515.301589361832,8.78559177293247,24109290
MDG,2016,453.970714522463,9.24485187325721,26099952
MDG,2017,491.866848718929,10.027544731164,26788375
MDG,2022,503.51453347296,9.24054268135003,30437261
MDG,2015,445.320069480568,8.94531037344997,25426702
MDG,2021,483.469463351195,10.381196752261,29691083
MDG,2024,544.987501003384,NA,31964956
MWI,2020,602.507478176106,12.1305627479425,19533888
MWI,2018,533.202567189331,12.1756578864858,18528081
MWI,2019,580.889139762475,11.975212669565,19025752
MWI,2023,633.214767978695,NA,21104482
MWI,2012,558.46208832772,9.3157151424038709,15709577
MWI,2022,604.269740360317,13.5038573905772,20568728
MWI,2016,450.506105510719,10.638963161483,17557739
MWI,2015,539.605363240686,10.5365817794286,17085587
MWI,2017,495.769683367165,12.1843017854439,18039715
MWI,2021,617.446994451007,11.587752882388,20047258
MWI,2014,529.5133440206,10.9491092541785,16621538
MWI,2024,522.570393642547,NA,21655286
MWI,2013,496.947368267313,9.7087435605189,16161816
MYS,2019,10920.191763972,11.9363488299638,33440596
MYS,2023,11386.0395636528,12.5648395418319,35126298
MYS,2021,10903.1037480772,11.2160748421804,34282399
MYS,2022,11754.5678336248,11.6310545373191,34695493
MYS,2012,10600.5744240026,15.613146742555,29662831
MYS,2020,9957.52626697613,10.8846712025214,33889558
MYS,2024,11874.4273684245,NA,35557673
MYS,2016,9476.53409809923,13.5507251724192,31789685
MYS,2017,9862.54806612235,12.9459662429934,32355644
MYS,2018,10901.8019954421,12.0226658619336,32910967
MYS,2013,10713.6407638899,15.310235280489,30174265
MYS,2014,11013.3107334403,14.8407907140268,30696137
MYS,2015,9648.6797937523,14.0568621293393,31232798
MDV,2020,7393.8886543933,20.1121885797816,502118
MDV,2012,7461.29703686309,NA,386818
MDV,2018,11423.2838427029,20.1449360389268,473099
MDV,2019,11740.2724029785,19.9413849021842,487731
MDV,2014,8939.07416571472,19.3230032774954,413617
MDV,2017,10509.628805812,20.6915788914702,458287
MDV,2022,11786.0191492983,NA,524106
MDV,2013,8236.08177944126,NA,400070
MDV,2016,9947.80744731739,19.975825642646,443308
MDV,2021,10176.143882547,19.453248279288,516154
MDV,2015,9644.90655028145,19.6501551005657,428154
MDV,2023,12587.6126038651,NA,525994
MDV,2024,13379.3513577224,NA,527799
MLI,2015,838.11986940103,11.8533619980291,18593022
MLI,2019,971.949318638092,12.2370535475778,21068405
MLI,2018,996.379292136901,9.78065544204356,20442030
MLI,2023,1043.9533853528,NA,23769127
MLI,2020,953.242943290974,11.9520025009648,21713836
MLI,2017,924.057531692284,13.3300422900318,19813011
MLI,2022,976.914116406452,NA,23072640
MLI,2016,872.468587171653,12.8969929658629,19191289
MLI,2014,947.915033288325,10.6352635051305,18020267
MLI,2024,1094.61949265799,NA,24478595
MLI,2021,1027.27345365357,NA,22388630
MLI,2013,901.920957644831,10.9601470024114,17459615
MLI,2012,872.506092465564,10.9251185657684,16957033
MLT,2021,38096.8360735119,22.4082685021821,518150
MLT,2018,33382.2677499267,25.4268198674107,483903
MLT,2012,22878.3130866521,25.2954089121167,420028
MLT,2023,40905.8059585057,21.4831065249643,552747
MLT,2024,43898.5781808597,NA,568847
MLT,2016,26459.0770929988,26.2493787211505,454505
MLT,2022,35638.8869457406,22.991051755472,531113
MLT,2020,31823.4363934505,22.4854638057187,515490
MLT,2017,30317.2443175543,26.0056800373258,467106
MLT,2015,25529.6813337717,24.3217053195006,444220
MLT,2019,32421.9179752262,25.1029746671995,503912
MLT,2013,25415.5566867731,25.1421033281446,424810
MLT,2014,27424.5765646694,25.5760345951655,433481
MHL,2012,3514.26515490383,16.3862307692308,51419
MHL,2022,6455.66062185762,NA,40077
MHL,2014,3735.23977829545,15.8567516129032,49796
MHL,2020,5661.96787336674,17.1555004135649,42706
MHL,2021,6315.31279603534,NA,41367
MHL,2016,4229.80988911945,17.3583439048563,47709
MHL,2013,3677.90690791421,16.4876357296137,50681
MHL,2024,7726.33668877794,NA,37548
MHL,2015,3764.34426229508,17.3577109417529,48800
MHL,2017,4592.83457628576,17.6218348151614,46529
MHL,2018,4858.12079054875,17.9181818181818,45285
MHL,2019,5292.33985502306,18.6008967883212,44007
MHL,2023,6793.24495895856,NA,38827
MRT,2019,1767.072710621,NA,4467708
MRT,2017,1615.00401327323,NA,4210600
MRT,2021,1947.78918383313,NA,4734874
MRT,2024,2110.12036938187,NA,5169395
MRT,2020,1795.76459566714,NA,4600131
MRT,2016,1565.76575722696,NA,4086657
MRT,2015,1554.94897871782,NA,3965959
MRT,2012,1859.11733247641,NA,3619034
MRT,2023,2135.78187606359,NA,5022441
MRT,2013,1934.24103064714,NA,3734318
MRT,2014,1713.00865264234,NA,3848514
MRT,2018,1722.93528854073,NA,4337685
MRT,2022,1960.35240077424,NA,4875637
MUS,2014,10490.3315563853,17.8701383969452,1261208
MUS,2015,9630.5437837507,8.64644777855697,1262879
MUS,2020,9135.84773751062,20.4233655246973,1266014
MUS,2023,11269.9684462139,20.5916033814226,1248647
MUS,2024,11990.7798944837,20.5324115436094,1245779
MUS,2012,9421.52514098225,18.3641906733303,1255882
MUS,2018,11818.7480619272,18.1330623848692,1265577
MUS,2016,10095.1225574156,17.3820985285556,1263747
MUS,2013,9877.13865958834,17.9161984393295,1258927
MUS,2017,10986.7034093005,17.6959427383104,1264887
MUS,2021,9177.71195973013,18.0479952450531,1266334
MUS,2022,10246.5017455553,19.0380322201383,1262523
MUS,2019,11568.2533399824,19.13062550287,1265985
MEX,2013,11216.8008505428,9.88361012510879,118343573
MEX,2012,10744.1335242686,9.35241106341689,116818208
MEX,2017,9649.27816772402,12.6874317266309,123400057
MEX,2014,11391.3773497683,10.2428550413982,119784261
MEX,2022,11405.7940473759,13.4041093602603,128613117
MEX,2023,13860.9597809326,14.1935866614195,129739759
MEX,2024,14185.7812248529,NA,130861007
MEX,2018,10084.7937562021,12.7121572965033,124573711
MEX,2015,10021.2386118827,12.3459757826962,121072306
MEX,2016,9097.92397674769,13.1237856088608,122251351
MEX,2019,10369.555358527101,12.7877486080424,125762982
MEX,2020,8841.27075039868,13.8975134533104,126799054
MEX,2021,10314.0506722115,13.4112621210704,127648148
FSM,2022,3710.12451611752,NA,112114
FSM,2015,2853.07643587028,5.52855349540791,108716
FSM,2024,4166.00476748564,NA,113160
FSM,2012,2992.28916099077,4.95863347967933,107890
FSM,2013,2893.13437410825,5.54353621240611,108121
FSM,2023,3919.64307910859,NA,112630
FSM,2020,3362.02802120524,7.03115450759675,110916
FSM,2019,3572.65918282222,19.9137218274112,110282
FSM,2016,2979.60119184048,6.13769630769231,109075
FSM,2014,2896.73082002714,12.7548894779716,108396
FSM,2017,3279.10779039285,10.6301512534819,109481
FSM,2018,3566.58690371125,25.8346844387755,109909
FSM,2021,3508.22314197664,NA,111624
MDA,2015,2749.55137054338,16.2909680870475,2835978
MDA,2014,3289.95758568777,16.8287991530895,2857815
MDA,2019,4405.33418162155,17.656290127877,2664224
MDA,2016,2847.08794770479,16.4301183204667,2803186
MDA,2017,3453.26727720294,17.7273904313314,2755189
MDA,2013,3321.04397795719,15.4696360019738,2859558
MDA,2012,3044.8084324815,15.5953463406884,2860324
MDA,2024,7576.19589413326,NA,2402306
MDA,2020,4375.7788930524,17.9098984894955,2635130
MDA,2022,5744.29618434435,18.9210049545943,2528654
MDA,2018,4156.44981956646,18.014083738484,2707203
MDA,2021,5274.60582195352,18.3881163669346,2595809
MDA,2023,6799.58594644576,18.5850270257317,2457783
MCO,2012,165444.651378771,NA,34711
MCO,2013,184940.663804718,NA,35447
MCO,2016,173604.753555915,NA,37276
MCO,2021,223823.363960226,NA,38527
MCO,2014,195693.570738894,NA,36128
MCO,2022,226052.001905201,NA,38931
MCO,2015,170437.101188261,NA,36757
MCO,2024,288001.433369041,NA,38631
MCO,2018,188298.315668437,NA,38154
MCO,2020,176891.886538492,NA,38050
MCO,2017,170663.375247872,NA,37678
MCO,2023,256799.788612806,NA,38956
MCO,2019,193746.785647412,NA,38109
MNG,2012,4328.89001905655,15.3121421817773,2839705
MNG,2013,4340.14310544449,15.7312080369785,2899011
MNG,2014,4126.23975800524,12.9016342426866,2963113
MNG,2017,3645.96708669551,13.5469084479633,3148917
MNG,2018,4107.64288528468,16.6885283131364,3208189
MNG,2019,4347.54610314873,16.8505209175799,3267673
MNG,2020,4001.25193077703,14.1457872338315,3327204
MNG,2015,3838.92126989984,11.8941379214967,3026864
MNG,2016,3619.90026383792,11.3509934508755,3088856
MNG,2024,6750.6301157724,16.854871862883,3524788
MNG,2023,5838.63108083902,14.2955117783966,3481145
MNG,2021,4517.61578018785,16.908849519801,3383741
MNG,2022,4993.51487463495,15.7742886705877,3433748
MNE,2015,6421.00307345999,NA,624651
MNE,2017,7674.2813940676,NA,625982
MNE,2013,7102.77882895852,NA,622587
MNE,2016,6968.01539365317,NA,625353
MNE,2021,9317.15520065156,NA,625053
MNE,2018,8673.59128084795,NA,626438
MNE,2022,10024.5435616209,NA,623591
MNE,2014,7342.17339453427,NA,623744
MNE,2020,7538.53635992191,NA,626590
MNE,2012,6552.48071710904,NA,621418
MNE,2024,13263.3281277699,NA,623525
MNE,2019,8749.02375172644,NA,626753
MNE,2023,12259.8775034436,NA,623529
MAR,2014,3435.40698242188,20.3536177497918,34204780
MAR,2015,3146.24780273438,19.4374650850231,34607588
