Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Indonesia,IDN,Government Effectiveness: Estimate,GE.EST,-0.266941010951996,-0.321591943502426,-0.330479681491852,-0.244262352585793,-0.0666907653212547,-0.325818121433258,-0.0507822521030903,-0.0197342690080404,0.141379877924919,0.138700008392334,0.31706503033638,0.346443444490433,0.436147511005402,0.58032637834549
Indonesia,IDN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.853916168212891,-0.770114183425903,-0.593262791633606,-0.51926463842392,-0.416824042797089,-0.619956314563751,-0.379699736833572,-0.504938721656799,-0.552034020423889,-0.502143025398254,-0.462311387062073,-0.531449198722839,-0.553894221782684,-0.404375314712524
Indonesia,IDN,Regulatory Quality: Estimate,RQ.EST,-0.380860596895218,-0.310188621282578,-0.221852913498878,-0.123265877366066,-0.00835875049233437,-0.158227473497391,-0.0313757993280888,0.0279275011271238,-0.0218164678663015,0.0289513897150755,0.216156706213951,0.287561029195786,0.205959960818291,0.301378756761551
Indonesia,IDN,Rule of Law: Estimate,RL.EST,-0.656044900417328,-0.59964394569397,-0.583569049835205,-0.533516585826874,-0.31091845035553,-0.424549460411072,-0.33899450302124,-0.351397454738617,-0.314401388168335,-0.347653895616531,-0.365602731704712,-0.253444284200668,-0.1881303191185,-0.153604462742805
India,IND,Government Effectiveness: Estimate,GE.EST,0.0316559858620167,0.0225540697574615,-0.15608711540699,-0.157355144619942,-0.222846582531929,0.0800815001130104,0.0613894164562225,0.0410966314375401,0.262917786836624,0.130771830677986,0.374532461166382,0.249238416552544,0.369541674852371,0.47511014342308
India,IND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.27798449993134,-1.32679533958435,-1.28930985927582,-1.22917413711548,-0.997911989688873,-0.954773545265198,-0.960426509380341,-0.774099111557007,-0.997706770896912,-0.796846985816956,-0.841419219970703,-0.691076755523682,-0.615027368068695,-0.635076940059662
India,IND,Regulatory Quality: Estimate,RQ.EST,-0.41047203540802,-0.363154947757721,-0.480885624885559,-0.478094786405563,-0.47507643699646,-0.4249567091465,-0.31153193116188,-0.256661295890808,-0.225996732711792,-0.150565445423126,-0.128488674759865,-0.0908545926213264,-0.0504464171826839,-0.136969581246376
India,IND,Rule of Law: Estimate,RL.EST,-0.0358108207583427,-0.0862971395254135,-0.0628807470202446,-0.0458925999701023,-0.0691893845796585,-0.0707211047410965,-0.0561538562178612,-0.0297500882297754,-0.00142208894249052,-0.0672271549701691,-0.0584247447550297,-0.108451806008816,0.113943412899971,0.188364565372467
Malaysia,MYS,Government Effectiveness: Estimate,GE.EST,1.04647839069366,0.98675674200058,0.906338155269623,0.993431925773621,1.14593541622162,0.91708517074585,0.817718744277954,0.77773243188858,1.05388987064362,0.967774987220764,1.02225887775421,0.952433526515961,0.992667615413666,0.875369668006897
Malaysia,MYS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.143352136015892,0.0774097666144371,-0.00521240243688226,0.0517915934324265,0.266619145870209,0.25394731760025,0.129485934972763,0.111209630966187,0.248113676905632,0.14648012816906,0.125864699482918,0.0595565475523472,0.163117811083794,0.16851469874382
Malaysia,MYS,Regulatory Quality: Estimate,RQ.EST,0.611249983310699,0.547134578227997,0.477169960737228,0.567808210849762,0.799231290817261,0.704775094985962,0.663995385169983,0.671388506889343,0.575907409191132,0.547572374343872,0.666613459587097,0.714465439319611,0.644006609916687,0.660894274711609
Malaysia,MYS,Rule of Law: Estimate,RL.EST,0.39389044046402,0.402631521224976,0.379769444465637,0.341337561607361,0.524089753627777,0.402504026889801,0.387877881526947,0.388218402862549,0.529206156730652,0.4915691614151,0.573119819164276,0.532065808773041,0.561419248580933,0.571915447711945
Mongolia,MNG,Government Effectiveness: Estimate,GE.EST,-0.561575889587402,-0.575659573078156,-0.626131415367126,-0.539035797119141,-0.426087707281113,-0.448192268610001,-0.0960112661123276,-0.278352558612823,-0.246418356895447,-0.234439387917519,-0.419692069292068,-0.515481352806091,-0.424924910068512,-0.47153577208519
Mongolia,MNG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.597042262554169,0.606538891792297,0.471134811639786,0.491320788860321,0.791901171207428,0.711831986904144,0.787600100040436,0.783372223377228,0.83126026391983,0.636750936508179,0.717836558818817,0.705918788909912,0.529954373836517,0.592669785022736
Mongolia,MNG,Regulatory Quality: Estimate,RQ.EST,-0.258041173219681,-0.238061502575874,-0.216407060623169,-0.332616418600082,-0.277615696191788,-0.368251025676727,-0.0993876680731773,-0.128521844744682,0.00820671487599611,-0.00252702389843762,-0.10893253237009,-0.253772854804993,-0.27089050412178,-0.175534680485725
Mongolia,MNG,Rule of Law: Estimate,RL.EST,-0.364841192960739,-0.262269258499146,-0.367212653160095,-0.362200379371643,-0.330989390611649,-0.389925420284271,-0.226335674524307,-0.316596984863281,-0.278612732887268,-0.258330106735229,-0.269424438476562,-0.250202864408493,-0.187781766057014,-0.184480711817741
Nepal,NPL,Government Effectiveness: Estimate,GE.EST,-0.896736919879913,-0.920482873916626,-0.989905714988708,-0.933889985084534,-0.863811731338501,-1.1360867023468,-0.893620848655701,-0.941260457038879,-0.954740226268768,-1.09231221675873,-0.985120117664337,-0.929678738117218,-0.918098270893097,-0.807803750038147
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.58397114276886,-1.41644358634949,-1.38123226165771,-1.12914609909058,-0.724599540233612,-0.997430026531219,-0.846989989280701,-0.583756744861603,-0.543022751808167,-0.453659653663635,-0.178228780627251,-0.187709629535675,-0.239196881651878,-0.226184993982315
Nepal,NPL,Regulatory Quality: Estimate,RQ.EST,-0.761707723140717,-0.734936654567719,-0.805144667625427,-0.858153939247131,-0.847787737846375,-0.831647515296936,-0.789327502250671,-0.739431858062744,-0.775707900524139,-0.735730886459351,-0.735240161418915,-0.642471373081207,-0.650234937667847,-0.661413729190826
Nepal,NPL,Rule of Law: Estimate,RL.EST,-0.959066808223724,-0.89161092042923,-0.737359285354614,-0.719270646572113,-0.649449348449707,-0.693813145160675,-0.81232476234436,-0.694522202014923,-0.491452485322952,-0.553871393203735,-0.513486564159393,-0.488838762044907,-0.448203712701797,-0.462669461965561
